EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1457695,36,No,Travel_Rarely,Cardiology,11,4,Marketing,1,Female,2,Nurse,Married,6652,4,Y,No,13,80,1,8,2,6,3,0,0
1043685,45,No,Travel_Rarely,Cardiology,20,3,Life Sciences,1,Female,2,Nurse,Single,4850,8,Y,No,15,80,0,8,3,5,3,0,1
1336668,40,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Male,1,Other,Single,2809,2,Y,No,14,80,0,8,2,2,2,2,2
1044917,35,No,Travel_Frequently,Neurology,18,4,Life Sciences,1,Male,2,Nurse,Married,5689,1,Y,Yes,14,80,2,10,2,10,2,0,2
1758264,40,No,Travel_Rarely,Neurology,2,4,Medical,1,Female,1,Other,Married,2001,2,Y,No,14,80,3,20,2,5,3,0,2
1175359,35,No,Travel_Rarely,Neurology,1,4,Life Sciences,1,Female,1,Other,Married,2977,1,Y,No,12,80,1,4,5,4,3,1,1
1640979,29,No,Travel_Rarely,Neurology,13,2,Other,1,Male,2,Nurse,Married,4025,4,Y,Yes,13,80,1,10,2,4,3,0,3
1321040,29,No,Travel_Rarely,Neurology,28,4,Medical,1,Female,1,Other,Single,3785,1,Y,No,14,80,0,5,3,5,4,0,4
1293237,50,Yes,Travel_Rarely,Cardiology,28,3,Marketing,1,Male,3,Nurse,Divorced,10854,4,Y,Yes,13,80,1,20,3,3,2,2,0
1715801,39,No,Travel_Rarely,Cardiology,24,1,Marketing,1,Female,4,Nurse,Married,12031,0,Y,No,11,80,1,21,2,20,9,9,6
1626443,31,No,Non-Travel,Cardiology,5,3,Medical,1,Male,2,Therapist,Single,9936,0,Y,No,19,80,0,10,2,9,4,1,7
1787925,26,No,Travel_Rarely,Cardiology,5,3,Other,1,Female,1,Other,Single,2966,0,Y,No,18,80,0,5,2,4,2,0,0
1444959,36,No,Travel_Frequently,Neurology,23,2,Medical,1,Male,2,Nurse,Married,2571,4,Y,No,17,80,1,17,3,5,2,0,3
1196529,39,No,Travel_Rarely,Neurology,6,1,Medical,1,Male,3,Nurse,Married,9991,4,Y,No,15,80,1,9,5,7,7,1,7
1417927,27,No,Travel_Rarely,Cardiology,4,3,Life Sciences,1,Male,2,Therapist,Married,6142,1,Y,Yes,20,80,1,6,0,6,2,0,3
1322645,49,No,Travel_Frequently,Cardiology,2,3,Medical,1,Male,2,Nurse,Married,5390,2,Y,No,14,80,0,17,3,9,6,0,8
1879510,34,No,Travel_Rarely,Neurology,8,3,Medical,1,Male,2,Nurse,Married,4404,2,Y,No,12,80,0,6,3,4,3,1,2
1345828,37,No,Travel_Rarely,Maternity,1,4,Life Sciences,1,Male,2,Therapist,Divorced,5993,1,Y,No,18,80,1,7,2,7,5,0,7
1837461,40,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,5,Admin,Married,18041,0,Y,No,14,80,0,21,2,20,15,1,12
1720201,45,No,Travel_Rarely,Maternity,2,2,Other,1,Female,2,Therapist,Divorced,5770,1,Y,No,19,80,2,10,3,10,7,3,9
1566303,39,No,Travel_Rarely,Maternity,1,1,Life Sciences,1,Female,4,Therapist,Married,12742,1,Y,No,16,80,1,21,3,21,6,11,8
1108233,56,No,Non-Travel,Maternity,1,4,Life Sciences,1,Male,2,Other,Divorced,6306,1,Y,No,21,80,1,13,2,13,12,1,9
1548714,49,No,Travel_Rarely,Maternity,7,4,Life Sciences,1,Male,3,Other,Divorced,10466,3,Y,No,14,80,2,29,3,8,7,0,7
1823206,36,No,Travel_Rarely,Maternity,5,4,Life Sciences,1,Female,3,Other,Married,8008,4,Y,No,12,80,2,9,6,3,2,0,2
1464646,38,No,Travel_Frequently,Maternity,1,3,Life Sciences,1,Male,2,Nurse,Married,4735,7,Y,No,15,80,2,19,4,13,11,2,9
1118938,53,No,Travel_Rarely,Maternity,2,5,Technical Degree,1,Female,3,Therapist,Married,10169,0,Y,No,16,80,1,34,4,33,7,1,9
1266767,36,No,Non-Travel,Cardiology,8,4,Technical Degree,1,Male,2,Nurse,Divorced,5079,4,Y,No,13,80,2,12,3,7,7,0,7
1432515,40,No,Travel_Frequently,Maternity,2,2,Medical,1,Female,2,Other,Married,4244,1,Y,No,24,80,1,8,2,8,7,3,7
1440199,24,No,Travel_Rarely,Maternity,17,1,Medical,1,Female,2,Therapist,Divorced,4377,1,Y,No,15,80,2,5,6,4,2,3,2
1449468,41,No,Travel_Rarely,Neurology,1,3,Human Resources,1,Male,5,Admin,Married,19189,1,Y,No,12,80,1,22,3,22,7,2,10
1308741,32,No,Travel_Rarely,Neurology,3,2,Life Sciences,1,Female,3,Therapist,Single,11159,3,Y,No,15,80,0,10,6,7,7,7,7
1117655,54,No,Travel_Rarely,Neurology,3,3,Life Sciences,1,Male,4,Therapist,Married,17779,3,Y,No,14,80,0,36,2,10,9,0,9
1439166,40,No,Travel_Rarely,Cardiology,2,2,Marketing,1,Female,2,Nurse,Married,5677,3,Y,No,14,80,1,15,4,11,8,5,10
1141471,43,No,Travel_Rarely,Neurology,15,2,Life Sciences,1,Male,4,Therapist,Married,17603,1,Y,No,24,80,1,14,3,14,10,6,11
1731320,35,No,Travel_Rarely,Maternity,2,3,Life Sciences,1,Male,3,Therapist,Divorced,10274,2,Y,No,18,80,1,15,2,7,7,6,4
1697463,58,No,Travel_Rarely,Maternity,5,3,Technical Degree,1,Female,3,Other,Divorced,10552,2,Y,Yes,13,80,1,24,3,6,0,0,4
1540491,32,No,Non-Travel,Maternity,1,4,Technical Degree,1,Male,2,Nurse,Married,4087,4,Y,No,14,80,1,9,3,6,5,1,2
1034607,27,No,Travel_Rarely,Maternity,1,2,Life Sciences,1,Female,3,Therapist,Married,7412,1,Y,No,11,80,0,9,3,9,7,0,7
1123123,29,No,Travel_Rarely,Maternity,7,3,Life Sciences,1,Male,2,Other,Divorced,6623,1,Y,Yes,11,80,2,6,2,6,0,1,0
1380232,47,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,4,Admin,Divorced,15972,6,Y,No,14,80,3,29,2,3,2,1,2
1345928,44,No,Travel_Rarely,Cardiology,5,3,Marketing,1,Male,5,Admin,Married,18213,7,Y,No,11,80,1,26,5,22,9,3,10
1165218,52,No,Non-Travel,Maternity,19,4,Medical,1,Male,1,Nurse,Married,4258,0,Y,No,18,80,1,5,3,4,3,1,2
1194754,41,No,Travel_Rarely,Cardiology,3,3,Life Sciences,1,Male,2,Nurse,Divorced,8938,2,Y,No,11,80,1,14,5,5,4,0,4
1162618,34,No,Travel_Rarely,Maternity,1,5,Life Sciences,1,Male,1,Nurse,Married,2691,1,Y,No,12,80,1,10,4,10,9,8,8
1661522,39,No,Travel_Frequently,Maternity,1,1,Life Sciences,1,Male,5,Admin,Divorced,19197,1,Y,Yes,14,80,1,21,3,21,8,1,6
1469038,42,No,Travel_Rarely,Maternity,29,3,Life Sciences,1,Male,2,Therapist,Married,4434,1,Y,No,13,80,1,10,3,9,8,7,8
1026975,50,No,Travel_Rarely,Cardiology,1,4,Medical,1,Female,5,Admin,Divorced,19517,3,Y,No,11,80,1,32,3,7,0,0,6
1267061,46,No,Non-Travel,Maternity,7,4,Medical,1,Female,2,Therapist,Married,5258,2,Y,No,14,80,0,7,2,1,0,0,0
1184336,45,No,Travel_Rarely,Maternity,10,2,Life Sciences,1,Male,1,Nurse,Married,2654,3,Y,No,21,80,2,8,3,2,2,0,2
1852420,31,No,Travel_Rarely,Cardiology,5,4,Life Sciences,1,Female,2,Nurse,Married,5476,1,Y,No,11,80,2,10,2,10,0,0,2
1622092,29,No,Travel_Rarely,Maternity,21,4,Life Sciences,1,Female,3,Therapist,Divorced,9980,1,Y,No,11,80,1,10,1,10,9,8,8
1870096,41,No,Travel_Rarely,Cardiology,1,3,Marketing,1,Male,3,Nurse,Married,8392,1,Y,No,16,80,1,10,2,10,7,0,7
1288694,38,No,Travel_Rarely,Cardiology,10,2,Life Sciences,1,Female,2,Nurse,Married,5343,1,Y,No,11,80,1,10,1,10,7,1,9
1354174,53,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,4,Admin,Married,15427,2,Y,No,16,80,0,31,3,25,8,3,7
1121812,35,No,Travel_Frequently,Cardiology,11,2,Marketing,1,Male,2,Nurse,Divorced,4968,1,Y,No,11,80,1,5,3,5,2,0,2
1688790,49,No,Travel_Rarely,Maternity,6,1,Life Sciences,1,Female,4,Other,Married,13966,2,Y,Yes,19,80,1,30,3,15,11,2,12
1847082,40,No,Travel_Rarely,Maternity,8,2,Life Sciences,1,Female,2,Therapist,Married,6516,2,Y,Yes,16,80,1,18,3,1,0,0,0
1137940,46,No,Travel_Rarely,Cardiology,3,3,Technical Degree,1,Female,4,Nurse,Divorced,13225,2,Y,No,12,80,1,25,5,19,17,2,8
1531743,58,No,Travel_Rarely,Neurology,1,3,Medical,1,Female,5,Therapist,Married,19701,3,Y,Yes,21,80,1,32,3,9,8,1,5
1156488,48,No,Travel_Frequently,Maternity,4,5,Medical,1,Male,4,Admin,Married,15202,2,Y,No,25,80,1,23,3,2,2,2,2
1578755,29,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Female,1,Nurse,Divorced,3760,1,Y,No,15,80,3,3,5,3,2,1,2
1333885,31,No,Travel_Rarely,Neurology,7,4,Life Sciences,1,Male,2,Nurse,Divorced,5915,3,Y,No,22,80,1,10,3,7,7,1,7
1258908,38,No,Travel_Frequently,Maternity,3,4,Other,1,Male,1,Nurse,Married,2821,3,Y,No,16,80,1,8,2,2,2,2,2
1245218,29,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,2,Other,Married,5373,0,Y,No,12,80,1,6,5,5,3,0,2
1730370,36,No,Travel_Rarely,Maternity,7,4,Other,1,Male,1,Nurse,Single,4678,2,Y,No,18,80,0,8,6,6,2,0,1
1577435,42,No,Travel_Rarely,Maternity,2,2,Medical,1,Male,4,Admin,Married,17665,0,Y,No,17,80,1,23,3,22,6,13,7
1151756,25,No,Travel_Rarely,Cardiology,8,3,Life Sciences,1,Male,2,Nurse,Married,4851,0,Y,No,22,80,1,4,4,3,2,1,2
1045493,48,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Male,5,Therapist,Single,18265,6,Y,No,12,80,0,25,3,1,0,0,0
1570909,38,No,Travel_Frequently,Maternity,6,4,Life Sciences,1,Male,2,Therapist,Married,5321,2,Y,No,11,80,1,10,1,8,3,7,7
1509347,43,No,Travel_Rarely,Maternity,8,4,Other,1,Female,2,Other,Divorced,4522,4,Y,Yes,14,80,0,8,3,5,2,0,2
1217582,53,No,Travel_Rarely,Neurology,3,4,Medical,1,Male,4,Therapist,Married,17584,3,Y,Yes,16,80,3,21,5,5,3,1,3
1110329,54,No,Travel_Rarely,Neurology,5,2,Medical,1,Male,5,Therapist,Married,19406,4,Y,No,11,80,1,24,4,4,2,1,2
1044146,47,No,Travel_Rarely,Maternity,25,3,Medical,1,Male,3,Other,Single,8633,2,Y,No,23,80,0,25,3,17,14,12,11
1865209,31,No,Travel_Rarely,Maternity,7,2,Medical,1,Female,2,Therapist,Married,4306,1,Y,No,12,80,1,13,5,13,10,3,12
1548274,23,No,Travel_Rarely,Maternity,26,1,Life Sciences,1,Male,1,Nurse,Divorced,2904,1,Y,No,12,80,2,4,2,4,2,0,2
1268816,40,No,Travel_Rarely,Maternity,2,1,Medical,1,Female,2,Other,Divorced,6377,5,Y,No,20,80,3,15,0,12,11,11,8
1084927,32,No,Travel_Rarely,Cardiology,1,4,Marketing,1,Female,3,Nurse,Married,10422,1,Y,No,19,80,2,14,3,14,10,5,7
1496230,26,No,Travel_Rarely,Cardiology,1,3,Life Sciences,1,Male,2,Nurse,Married,5296,1,Y,No,17,80,1,8,3,8,7,7,7
1872979,28,No,Non-Travel,Neurology,1,2,Life Sciences,1,Male,1,Other,Divorced,2706,1,Y,No,15,80,1,3,2,3,2,2,2
1123429,29,No,Travel_Rarely,Maternity,19,3,Technical Degree,1,Male,2,Therapist,Divorced,4262,4,Y,No,12,80,2,8,2,3,2,1,2
1563219,22,No,Travel_Rarely,Maternity,1,2,Life Sciences,1,Male,1,Nurse,Single,3375,0,Y,No,12,80,0,4,2,3,2,1,2
1252790,37,No,Travel_Rarely,Maternity,13,3,Medical,1,Male,2,Nurse,Married,4285,1,Y,No,17,80,0,10,2,10,8,3,7
1720230,43,No,Travel_Rarely,Cardiology,16,3,Marketing,1,Female,4,Admin,Married,16064,5,Y,Yes,22,80,1,22,3,17,13,1,9
1028734,39,No,Travel_Frequently,Maternity,2,4,Technical Degree,1,Female,3,Other,Single,10938,0,Y,No,25,80,0,20,1,19,6,11,8
1365509,33,No,Travel_Frequently,Cardiology,1,3,Life Sciences,1,Female,2,Nurse,Married,5376,2,Y,No,19,80,2,10,3,5,3,1,3
1825987,34,No,Travel_Rarely,Maternity,2,4,Medical,1,Female,1,Nurse,Single,4381,1,Y,No,11,80,0,6,3,6,5,1,3
1269351,39,No,Travel_Frequently,Neurology,8,1,Life Sciences,1,Female,1,Nurse,Married,3755,1,Y,No,11,80,1,8,3,8,3,0,7
1495147,31,No,Travel_Rarely,Cardiology,2,2,Life Sciences,1,Male,1,Other,Married,3067,0,Y,No,19,80,1,3,1,2,2,1,2
1209865,48,No,Travel_Rarely,Cardiology,2,5,Marketing,1,Female,2,Therapist,Married,4051,2,Y,No,14,80,1,14,2,9,7,6,7
1138945,53,No,Travel_Rarely,Neurology,23,4,Life Sciences,1,Female,4,Therapist,Single,14275,6,Y,No,18,80,0,33,0,12,9,3,8
1310619,28,No,Non-Travel,Cardiology,4,3,Medical,1,Male,2,Therapist,Married,4221,1,Y,No,15,80,0,5,3,5,4,0,4
1225300,45,No,Non-Travel,Maternity,2,2,Medical,1,Male,4,Admin,Married,16792,9,Y,No,23,80,1,22,1,20,8,11,8
1885928,29,No,Travel_Rarely,Maternity,8,1,Medical,1,Male,2,Therapist,Married,5056,1,Y,Yes,15,80,1,10,2,10,7,1,2
1213922,34,No,Travel_Rarely,Cardiology,28,3,Marketing,1,Female,2,Therapist,Married,6712,1,Y,No,21,80,2,8,2,8,7,1,7
1211512,27,No,Travel_Rarely,Neurology,5,1,Technical Degree,1,Male,3,Therapist,Divorced,12808,1,Y,Yes,16,80,1,9,3,9,8,0,8
1159699,30,No,Travel_Rarely,Maternity,5,3,Technical Degree,1,Female,1,Nurse,Divorced,3204,5,Y,No,14,80,1,8,3,3,2,2,2
1677368,34,No,Travel_Rarely,Maternity,19,3,Life Sciences,1,Female,1,Nurse,Married,2929,1,Y,No,12,80,0,10,3,10,9,8,7
1030882,31,No,Travel_Rarely,Maternity,26,1,Life Sciences,1,Male,1,Nurse,Divorced,2911,1,Y,No,17,80,1,5,1,5,2,4,3
1597825,27,No,Travel_Frequently,Cardiology,8,1,Marketing,1,Male,2,Therapist,Married,4342,0,Y,No,19,80,1,5,3,4,2,1,1
1822734,38,No,Travel_Rarely,Cardiology,16,3,Life Sciences,1,Female,2,Therapist,Single,4198,2,Y,No,12,80,0,8,5,3,2,1,2
1237678,27,No,Travel_Frequently,Cardiology,3,1,Medical,1,Female,2,Therapist,Divorced,4647,1,Y,Yes,20,80,2,6,3,6,5,0,4
1178700,55,No,Non-Travel,Maternity,2,1,Medical,1,Male,4,Admin,Single,16756,7,Y,No,15,80,0,31,3,9,7,6,2
1854050,52,No,Travel_Rarely,Maternity,3,3,Medical,1,Male,3,Therapist,Married,7969,2,Y,Yes,14,80,0,28,4,5,4,0,4
1833939,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,1,Female,3,Other,Single,8606,1,Y,No,19,80,0,11,3,11,8,3,3
1822695,53,No,Travel_Rarely,Neurology,6,3,Life Sciences,1,Male,2,Nurse,Single,2450,2,Y,No,17,80,0,19,4,2,2,2,2
1252779,43,No,Travel_Frequently,Neurology,10,4,Life Sciences,1,Female,2,Nurse,Divorced,5257,1,Y,No,11,80,1,9,3,9,7,0,0
1831971,27,No,Travel_Rarely,Cardiology,2,1,Marketing,1,Male,1,Other,Divorced,3041,0,Y,No,11,80,1,5,3,4,3,0,2
1473219,38,No,Travel_Frequently,Neurology,2,2,Medical,1,Female,1,Nurse,Married,2468,4,Y,No,14,80,1,9,4,6,1,0,5
1178469,36,No,Travel_Frequently,Cardiology,7,3,Marketing,1,Female,2,Therapist,Married,4639,2,Y,No,16,80,1,17,2,15,7,6,13
1075883,46,No,Travel_Rarely,Cardiology,10,3,Marketing,1,Female,3,Therapist,Married,9071,2,Y,Yes,19,80,1,15,3,3,2,1,2
1853111,51,No,Travel_Rarely,Neurology,6,3,Life Sciences,1,Male,5,Therapist,Single,19537,7,Y,No,13,80,0,23,5,20,18,15,15
1455592,27,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,2,Therapist,Single,4105,1,Y,No,14,80,0,7,5,7,7,0,7
1440762,30,No,Travel_Rarely,Neurology,6,3,Technical Degree,1,Female,2,Nurse,Married,4627,0,Y,No,12,80,1,10,6,9,2,6,7
1581448,28,No,Travel_Rarely,Cardiology,5,4,Medical,1,Male,2,Therapist,Single,4908,1,Y,No,14,80,0,4,3,4,2,0,2
1085909,36,No,Travel_Frequently,Neurology,23,2,Medical,1,Male,2,Nurse,Married,2571,4,Y,No,17,80,1,17,3,5,2,0,3
1213892,31,No,Non-Travel,Cardiology,20,2,Marketing,1,Female,2,Therapist,Married,6932,1,Y,No,13,80,1,9,2,9,8,0,0
1461811,37,No,Travel_Rarely,Cardiology,16,4,Marketing,1,Male,2,Therapist,Divorced,6334,4,Y,No,19,80,2,9,2,1,0,0,0
1501908,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,1,Male,3,Other,Married,7632,4,Y,Yes,12,80,0,10,2,8,7,0,0
1065186,49,No,Travel_Rarely,Maternity,4,2,Medical,1,Male,5,Admin,Married,18711,2,Y,No,13,80,1,23,2,1,0,0,0
1382014,49,No,Travel_Rarely,Neurology,25,4,Life Sciences,1,Female,1,Nurse,Married,3211,1,Y,No,14,80,1,10,3,9,6,1,4
1850673,42,No,Travel_Frequently,Neurology,9,2,Medical,1,Female,1,Nurse,Single,3673,1,Y,No,13,80,0,12,3,12,9,5,8
1239516,31,No,Travel_Rarely,Maternity,11,2,Medical,1,Male,2,Other,Married,6833,1,Y,Yes,12,80,0,6,2,6,5,0,1
1290256,30,No,Travel_Rarely,Neurology,2,1,Medical,1,Male,1,Nurse,Single,2720,0,Y,No,13,80,0,6,3,5,3,1,2
1239491,35,No,Travel_Rarely,Cardiology,1,3,Marketing,1,Male,2,Therapist,Married,4717,9,Y,No,11,80,0,15,2,11,9,6,9
1822238,28,No,Travel_Rarely,Maternity,10,3,Other,1,Female,2,Nurse,Single,3660,3,Y,No,13,80,0,10,4,8,7,1,7
1220579,39,No,Travel_Rarely,Maternity,23,3,Medical,1,Male,1,Nurse,Single,3904,0,Y,No,13,80,0,6,2,5,2,0,3
1143606,48,No,Travel_Rarely,Cardiology,2,1,Marketing,1,Male,2,Therapist,Married,8120,3,Y,No,12,80,0,12,3,2,2,2,2
1200749,34,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Female,1,Nurse,Married,3294,5,Y,No,17,80,1,7,2,5,4,0,2
1633070,55,No,Travel_Rarely,Maternity,2,2,Medical,1,Female,5,Admin,Married,19187,4,Y,No,14,80,1,23,5,19,9,9,11
1066528,38,No,Non-Travel,Neurology,2,3,Human Resources,1,Male,1,Other,Divorced,2592,5,Y,No,13,80,3,13,3,11,10,3,8
1157111,37,No,Travel_Rarely,Cardiology,10,4,Life Sciences,1,Female,2,Nurse,Divorced,6694,2,Y,Yes,14,80,3,8,5,1,0,0,0
1792052,29,No,Travel_Rarely,Maternity,15,3,Life Sciences,1,Male,1,Nurse,Single,2340,1,Y,No,19,80,0,6,1,6,5,1,5
1676128,35,No,Non-Travel,Neurology,3,3,Life Sciences,1,Male,1,Nurse,Married,1281,1,Y,No,18,80,2,1,3,1,0,0,0
1148181,33,No,Travel_Frequently,Cardiology,25,3,Medical,1,Female,2,Nurse,Married,4539,1,Y,No,12,80,1,10,3,10,7,0,1
1844032,36,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,2,Other,Single,4502,3,Y,No,15,80,0,17,2,13,7,6,7
1146009,23,No,Travel_Rarely,Maternity,10,3,Technical Degree,1,Male,1,Nurse,Married,2073,2,Y,No,16,80,1,4,2,2,2,2,2
1090887,32,No,Travel_Frequently,Neurology,2,2,Life Sciences,1,Male,1,Nurse,Single,3068,0,Y,No,13,80,0,8,2,7,7,3,6
1709085,36,No,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Female,2,Nurse,Single,6815,6,Y,No,13,80,0,15,5,1,0,0,0
1767733,42,No,Travel_Frequently,Maternity,2,3,Life Sciences,1,Male,3,Other,Married,10124,2,Y,Yes,14,80,1,24,3,20,8,13,9
1790839,55,No,Travel_Frequently,Maternity,18,4,Medical,1,Male,2,Other,Married,6385,3,Y,Yes,14,80,2,17,3,8,7,6,7
1629597,35,No,Travel_Rarely,Maternity,6,1,Life Sciences,1,Male,1,Nurse,Married,3506,0,Y,Yes,14,80,0,4,3,3,2,2,2
1209768,40,No,Travel_Frequently,Neurology,11,3,Technical Degree,1,Female,2,Nurse,Married,6323,1,Y,No,11,80,1,10,2,10,9,9,4
1037474,28,No,Non-Travel,Maternity,24,2,Technical Degree,1,Male,3,Other,Single,8722,1,Y,No,12,80,0,10,2,10,7,1,9
1110876,37,No,Travel_Frequently,Maternity,10,3,Medical,1,Male,3,Therapist,Divorced,10048,6,Y,No,11,80,2,17,5,1,0,0,0
1302685,40,No,Travel_Rarely,Neurology,6,2,Medical,1,Male,4,Admin,Single,16437,1,Y,Yes,21,80,0,21,2,21,7,7,7
1638565,28,No,Travel_Rarely,Maternity,21,3,Medical,1,Male,1,Nurse,Married,2713,1,Y,No,11,80,1,5,2,5,2,0,2
1075989,28,No,Non-Travel,Neurology,1,3,Life Sciences,1,Female,2,Nurse,Married,6674,0,Y,No,11,80,3,10,6,9,8,7,5
1440066,29,No,Travel_Rarely,Neurology,9,4,Medical,1,Female,1,Nurse,Married,2974,9,Y,No,17,80,1,9,2,5,3,1,2
1432464,36,No,Travel_Frequently,Neurology,18,4,Life Sciences,1,Male,1,Nurse,Married,3688,4,Y,No,18,80,2,4,2,1,0,0,0
1051013,35,No,Travel_Rarely,Maternity,6,4,Life Sciences,1,Male,2,Nurse,Single,6646,1,Y,No,13,80,0,17,3,17,11,11,8
1800484,42,No,Travel_Frequently,Neurology,5,2,Other,1,Male,1,Nurse,Married,2093,4,Y,No,17,80,1,8,4,2,2,2,0
1553672,47,No,Non-Travel,Maternity,29,4,Life Sciences,1,Male,3,Admin,Married,11849,1,Y,Yes,12,80,1,10,2,10,7,9,9
1619511,31,No,Travel_Rarely,Maternity,11,4,Life Sciences,1,Male,1,Nurse,Married,2356,3,Y,Yes,19,80,1,8,2,6,4,0,2
1575266,46,No,Travel_Rarely,Neurology,1,2,Life Sciences,1,Female,1,Other,Single,3423,6,Y,No,12,80,0,10,3,7,6,5,7
1087770,45,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,3,Nurse,Divorced,10761,4,Y,Yes,12,80,1,18,2,5,4,0,2
1456073,38,No,Travel_Rarely,Maternity,29,1,Medical,1,Male,2,Other,Married,6673,7,Y,Yes,19,80,0,17,2,1,0,0,0
1637476,34,No,Travel_Rarely,Neurology,9,4,Technical Degree,1,Female,1,Other,Married,2742,1,Y,No,15,80,0,2,0,2,2,2,2
1475807,46,No,Travel_Rarely,Cardiology,1,2,Marketing,1,Female,3,Nurse,Divorced,10453,1,Y,No,25,80,3,24,2,24,13,15,7
1085062,35,No,Travel_Rarely,Maternity,23,2,Life Sciences,1,Male,2,Therapist,Married,5916,3,Y,Yes,13,80,0,8,1,1,0,0,1
1640372,32,No,Travel_Frequently,Maternity,10,3,Life Sciences,1,Male,1,Nurse,Married,3433,6,Y,No,13,80,1,10,3,5,2,1,3
1309511,36,No,Travel_Frequently,Neurology,6,4,Life Sciences,1,Male,2,Nurse,Married,5562,3,Y,Yes,13,80,1,9,3,3,2,0,2
1220459,49,No,Travel_Frequently,Neurology,10,4,Life Sciences,1,Female,5,Therapist,Single,18665,9,Y,Yes,11,80,0,22,4,3,2,1,2
1048015,36,No,Travel_Rarely,Neurology,7,3,Life Sciences,1,Male,1,Nurse,Single,2013,2,Y,No,11,80,0,15,4,4,3,1,3
1659102,43,No,Travel_Frequently,Maternity,28,3,Medical,1,Female,1,Nurse,Single,4739,4,Y,No,12,80,0,18,2,3,2,1,2
1857447,27,No,Non-Travel,Neurology,8,5,Life Sciences,1,Male,1,Nurse,Married,4621,1,Y,No,19,80,3,3,4,3,2,1,2
1586182,52,No,Non-Travel,Cardiology,29,4,Life Sciences,1,Male,1,Other,Divorced,3482,2,Y,No,15,80,2,16,3,9,8,0,0
1585668,58,No,Travel_Rarely,Maternity,7,4,Medical,1,Female,3,Therapist,Married,10008,7,Y,Yes,14,80,0,31,0,10,9,5,9
1522053,53,No,Travel_Rarely,Cardiology,7,2,Marketing,1,Female,3,Nurse,Married,10934,7,Y,Yes,18,80,1,35,3,5,2,0,4
1685220,36,No,Travel_Rarely,Cardiology,13,5,Marketing,1,Male,2,Nurse,Divorced,6134,5,Y,Yes,13,80,3,16,3,2,2,2,2
1249536,25,No,Travel_Rarely,Cardiology,4,1,Marketing,1,Male,2,Nurse,Married,4256,1,Y,No,12,80,0,5,1,5,2,0,3
1104176,29,No,Travel_Rarely,Maternity,23,3,Life Sciences,1,Male,1,Nurse,Single,2201,9,Y,No,16,80,0,6,4,3,2,1,2
1602545,27,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Female,1,Nurse,Divorced,2341,1,Y,No,13,80,1,1,6,1,0,0,0
1433107,28,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,1,Nurse,Divorced,1563,1,Y,No,14,80,1,1,2,1,0,0,0
1232119,27,No,Non-Travel,Maternity,9,3,Medical,1,Male,1,Nurse,Divorced,2024,6,Y,No,18,80,1,6,1,2,2,2,2
1876599,29,No,Travel_Rarely,Cardiology,10,1,Marketing,1,Female,2,Nurse,Divorced,8268,1,Y,Yes,14,80,2,7,2,7,7,1,7
1389456,24,No,Travel_Frequently,Neurology,10,3,Medical,1,Male,1,Other,Married,2145,0,Y,No,14,80,1,3,2,2,2,2,1
1197555,38,No,Travel_Rarely,Maternity,3,5,Technical Degree,1,Female,2,Nurse,Single,4317,3,Y,Yes,20,80,0,19,2,3,2,2,2
1285943,50,No,Travel_Rarely,Neurology,28,1,Medical,1,Male,1,Nurse,Married,3221,1,Y,Yes,11,80,3,20,3,20,8,3,8
1108108,29,No,Travel_Frequently,Neurology,20,1,Medical,1,Male,1,Nurse,Married,3812,1,Y,No,13,80,0,11,3,11,8,3,10
1215433,25,No,Travel_Rarely,Cardiology,13,1,Medical,1,Male,1,Other,Married,2096,1,Y,No,11,80,0,7,1,7,4,0,6
1565509,32,No,Non-Travel,Neurology,29,4,Medical,1,Female,1,Nurse,Single,4025,9,Y,No,12,80,0,10,2,8,7,7,7
1845170,24,No,Travel_Frequently,Cardiology,24,3,Medical,1,Male,1,Other,Married,2400,0,Y,No,13,80,2,3,3,2,2,2,1
1188199,33,No,Travel_Rarely,Cardiology,16,3,Marketing,1,Female,2,Nurse,Single,5324,5,Y,No,15,80,0,6,3,3,2,0,2
